property_type,region,area_m2,price_usd,lat,lon,state
apartment,Southeast,80.0,196592.39,-19.958302,-43.937965,Brasil
apartment,Southeast,148.0,450914.31,-19.860844,-43.966599,Brasil
house,Southeast,104.0,234038.56,-20.108986,-43.905514,Brasil
apartment,Southeast,236.0,180677.77,-21.787353,-43.359432,Brasil
apartment,Southeast,64.0,180927.41,-19.930971,-43.94487,Brasil
apartment,Southeast,95.0,137302.62,-19.944471,-43.950581,Brasil
apartment,Southeast,146.0,127941.08,-19.885473,-43.90852,Brasil
apartment,Southeast,95.0,140423.14,-19.976994,-43.974663,Brasil
apartment,Southeast,62.0,90494.91,-19.94371,-43.939857,Brasil
house,Southeast,220.0,436871.99,-19.961555,-43.948837,Brasil
apartment,Southeast,68.0,249641.14,-19.934652,-43.932949,Brasil
apartment,Southeast,70.0,102976.97,-19.919943,-43.914608,Brasil
apartment,Southeast,82.0,141047.24,-19.884261,-43.995332,Brasil
apartment,Southeast,74.0,76452.59,-21.7859,-43.36171,Brasil
apartment,Southeast,168.0,296448.85,-19.936022,-43.933598,Brasil
apartment,Southeast,71.0,97672.09,-18.938887,-48.284973,Brasil
apartment,Southeast,200.0,259002.68,-19.9042,-43.927914,Brasil
house,Southeast,240.0,249641.14,-19.912809,-43.919586,Brasil
apartment,Southeast,124.0,147600.3,-21.783413,-43.350101,Brasil
apartment,Southeast,130.0,321412.96,-19.958302,-43.937965,Brasil
apartment,Southeast,80.0,84906.25,-21.7892485,-46.597709,Brasil
apartment,Southeast,81.0,180989.82,-19.919943,-43.914608,Brasil
apartment,Southeast,87.0,136990.57,-21.78407,-43.362627,Brasil
house,Southeast,90.0,112051.0,-19.830629,-43.986397,Brasil
apartment,Southeast,120.0,240279.59,-19.925079,-43.96394,Brasil
apartment,Southeast,69.0,98296.19,-19.958912,-43.982014,Brasil
apartment,Southeast,65.0,82693.62,-19.915895,-43.978687,Brasil
apartment,Southeast,240.0,249641.14,-19.942987,-43.936848,Brasil
apartment,Southeast,80.0,113898.77,-19.973843,-43.969513,Brasil
apartment,Southeast,97.0,374461.71,-19.929722,-43.953926,Brasil
apartment,Southeast,62.0,77700.8,-19.866816,-43.999341,Brasil
apartment,Southeast,210.0,343256.56,-19.953962,-43.937527,Brasil
apartment,Southeast,151.0,151344.94,-19.967459,-43.968666,Brasil
apartment,Southeast,220.0,421269.42,-19.937458,-43.923187,Brasil
apartment,Southeast,70.0,180989.82,-19.950769,-43.936256,Brasil
apartment,Southeast,100.0,112338.51,-19.933561,-43.917446,Brasil
apartment,Southeast,220.0,249641.14,-19.946089,-43.953053,Brasil
apartment,Southeast,87.0,129501.34,-19.968684,-43.969996,Brasil
apartment,Southeast,90.0,124508.51,-19.949297,-43.955235,Brasil
apartment,Southeast,110.0,165387.25,-19.973635,-43.961685,Brasil
apartment,Southeast,120.0,81102.16,-21.762424,-43.3434,Brasil
apartment,Southeast,87.0,106097.48,-19.888348,-43.910282,Brasil
apartment,Southeast,85.0,93615.42,-19.935871,-43.974991,Brasil
apartment,Southeast,65.0,119515.69,-19.891216,-43.931061,Brasil
apartment,Southeast,96.0,474781.56,-19.938831,-43.946064,Brasil
apartment,Southeast,70.0,217811.89,-19.926346,-43.925022,Brasil
apartment,Southeast,65.0,104537.22,-19.980564,-43.977825,Brasil
apartment,Southeast,184.0,351057.85,-19.956026,-43.933781,Brasil
apartment,Southeast,170.0,184110.34,-19.949446,-43.942451,Brasil
apartment,Southeast,77.0,216875.74,-19.947233,-43.954371,Brasil
apartment,Southeast,108.0,146664.17,-19.959841,-43.946693,Brasil
apartment,Southeast,65.0,98296.19,-19.880623,-43.932102,Brasil
apartment,Southeast,85.0,109217.99,-19.948663,-43.94319,Brasil
apartment,Southeast,163.0,343256.56,-19.946716,-43.937419,Brasil
apartment,Southeast,58.0,110778.25,-19.940578,-43.964821,Brasil
apartment,Southeast,130.0,312051.42,-19.950769,-43.936256,Brasil
apartment,Southeast,136.0,299569.36,-19.941673,-43.945938,Brasil
apartment,Southeast,120.0,343256.56,-19.934652,-43.932949,Brasil
apartment,Southeast,108.0,149784.68,-21.76876,-43.344505,Brasil
apartment,Southeast,128.0,368220.68,-19.934652,-43.932949,Brasil
apartment,Southeast,208.0,427510.45,-19.944452,-43.940056,Brasil
apartment,Southeast,200.0,514884.85,-19.929722,-43.953926,Brasil
apartment,Southeast,130.0,177869.31,-19.941933,-43.921901,Brasil
apartment,Southeast,70.0,106721.58,-19.879841,-43.991804,Brasil
apartment,Southeast,95.0,159146.22,-19.944889,-43.954887,Brasil
apartment,Southeast,120.0,171628.28,-19.855978,-43.955601,Brasil
apartment,Southeast,67.0,109217.99,-19.933216,-43.979431,Brasil
house,Southeast,160.0,234038.56,-19.904825,-43.930565,Brasil
apartment,Southeast,60.0,137302.62,-19.925545,-43.939018,Brasil
apartment,Southeast,180.0,196592.39,-19.973309,-43.970669,Brasil
apartment,Southeast,70.0,115459.02,-19.87307,-43.991089,Brasil
apartment,Southeast,154.0,517736.69,-19.939344,-43.947151,Brasil
apartment,Southeast,75.0,120139.79,-19.930971,-43.94487,Brasil
apartment,Southeast,197.0,202833.42,-19.970627,-43.972694,Brasil
apartment,Southeast,133.0,241639.51,-19.977613,-43.966965,Brasil
apartment,Southeast,58.0,87374.39,-19.968153,-43.969856,Brasil
apartment,Southeast,93.0,104791.36,-18.938887,-48.284973,Brasil
apartment,Southeast,120.0,180989.82,-19.977613,-43.966965,Brasil
apartment,Southeast,148.0,353866.31,-19.860844,-43.966599,Brasil
apartment,Southeast,100.0,252761.65,-19.950464,-43.932262,Brasil
apartment,Southeast,86.0,123260.31,-19.881006,-43.982876,Brasil
apartment,Southeast,96.0,343256.56,-19.934652,-43.932949,Brasil
apartment,Southeast,146.0,240279.59,-19.973843,-43.969513,Brasil
house,Southeast,100.0,312051.42,-19.949677,-43.937222,Brasil
apartment,Southeast,124.0,171628.28,-19.9713,-43.969574,Brasil
apartment,Southeast,117.0,101003.72,-21.7813188,-46.5515483,Brasil
house,Southeast,128.0,518005.36,-19.930971,-43.94487,Brasil
apartment,Southeast,144.0,411907.88,-19.946948,-43.939601,Brasil
apartment,Southeast,150.0,146664.17,-21.785982,-43.361956,Brasil
apartment,Southeast,65.0,92055.17,-19.891819,-43.946064,Brasil
apartment,Southeast,200.0,499282.28,-19.934652,-43.932949,Brasil
apartment,Southeast,57.0,112338.51,-19.925079,-43.96394,Brasil
house,Southeast,215.0,202833.42,-19.912306,-43.925755,Brasil
house,Southeast,230.0,174748.79,-19.906591,-43.923042,Brasil
apartment,Southeast,87.0,151344.94,-19.89893,-43.924671,Brasil
apartment,Southeast,108.0,106097.48,-19.972639,-43.97134,Brasil
apartment,Southeast,140.0,168507.77,-19.968262,-43.968708,Brasil
apartment,Southeast,180.0,374461.71,-19.936554,-43.957184,Brasil
apartment,Southeast,102.0,162266.74,-19.93321,-43.975838,Brasil
apartment,Southeast,64.0,165387.25,-19.930971,-43.94487,Brasil
apartment,Southeast,125.0,280846.28,-19.946089,-43.953053,Brasil
house,Southeast,109.0,112338.51,-19.830706,-43.938881,Brasil
apartment,Southeast,75.0,115459.02,-19.922459,-43.946449,Brasil
apartment,Southeast,96.0,177869.31,-19.950899,-43.95536,Brasil
apartment,Southeast,86.0,85814.14,-19.952456,-43.977409,Brasil
apartment,Southeast,100.0,156025.71,-19.975847,-43.964451,Brasil
apartment,Southeast,180.0,421269.42,-19.930971,-43.94487,Brasil
apartment,Southeast,72.0,74892.34,-19.942764,-43.966328,Brasil
apartment,Southeast,89.0,84877.98,-21.787393,-43.360894,Brasil
house,Southeast,230.0,330774.51,-19.961061,-43.947166,Brasil
apartment,Southeast,205.0,436871.99,-19.919106,-44.008385,Brasil
apartment,Southeast,115.0,152593.14,-19.920895,-43.978848,Brasil
apartment,Southeast,58.0,240637.52,-19.932624,-43.931875,Brasil
apartment,Southeast,70.0,81133.37,-19.876463,-43.93161,Brasil
apartment,Southeast,85.0,237159.08,-19.92765,-43.943869,Brasil
house,Southeast,100.0,149784.68,-19.837474,-44.005553,Brasil
apartment,Southeast,98.0,265243.71,-19.937283,-43.918285,Brasil
apartment,Southeast,120.0,234038.56,-19.929073,-43.928181,Brasil
apartment,Southeast,105.0,186606.75,-19.9713,-43.969574,Brasil
apartment,Southeast,84.0,118579.54,-19.882126,-43.931755,Brasil
apartment,Southeast,95.0,106097.48,-19.896973,-43.926655,Brasil
apartment,Southeast,85.0,217811.89,-19.948797,-43.956356,Brasil
apartment,Southeast,100.0,124820.57,-19.965567,-43.950832,Brasil
apartment,Southeast,95.0,118579.54,-19.889687,-43.924618,Brasil
apartment,Southeast,91.0,360263.37,-19.930492,-43.932098,Brasil
apartment,Southeast,152.0,405666.85,-19.969545,-43.970921,Brasil
apartment,Southeast,66.0,230918.05,-19.927094,-43.938038,Brasil
apartment,Southeast,123.0,421269.42,-19.934652,-43.932949,Brasil
apartment,Southeast,94.0,102976.97,-21.754039,-43.357455,Brasil
apartment,Southeast,130.0,224677.02,-19.941351,-43.957123,Brasil
apartment,Southeast,135.0,327653.99,-20.108986,-43.905514,Brasil
apartment,Southeast,144.0,263883.79,-19.926748,-43.923454,Brasil
apartment,Southeast,84.0,132567.38,-21.7913619,-46.5599474,Brasil
apartment,Southeast,90.0,134182.11,-19.944771,-43.938751,Brasil
apartment,Southeast,95.0,127941.08,-19.938143,-43.918568,Brasil
apartment,Southeast,75.0,130749.54,-19.920895,-43.978848,Brasil
apartment,Southeast,90.0,135742.37,-19.937941,-43.978195,Brasil
apartment,Southeast,85.0,112338.51,-19.872517,-43.915337,Brasil
apartment,Southeast,145.0,412199.96,-19.966606,-43.949741,Brasil
apartment,Southeast,90.0,218435.99,-19.930971,-43.94487,Brasil
apartment,Southeast,90.0,102976.97,-19.860384,-43.941296,Brasil
apartment,Southeast,73.0,224677.02,-19.938972,-43.92263,Brasil
apartment,Southeast,160.0,171628.28,-19.956551,-43.937618,Brasil
apartment,Southeast,120.0,159146.22,-19.978537,-43.972641,Brasil
house,Southeast,100.0,252509.31,-20.9380345,-45.8231745,Brasil
apartment,Southeast,65.0,162266.74,-19.94371,-43.951164,Brasil
apartment,Southeast,130.0,302689.88,-19.947432,-43.947779,Brasil
apartment,Southeast,195.0,265243.71,-19.936554,-43.957184,Brasil
house,Southeast,211.0,280846.28,-19.939344,-43.947151,Brasil
apartment,Southeast,135.0,102976.97,-19.930571,-43.913094,Brasil
apartment,Southeast,64.0,78012.85,-19.839455,-43.964512,Brasil
apartment,Southeast,145.0,359171.19,-19.947395,-43.938026,Brasil
apartment,Southeast,92.0,187230.85,-19.934652,-43.932949,Brasil
apartment,Southeast,112.0,196592.39,-19.920128,-43.879162,Brasil
apartment,Southeast,200.0,265243.71,-19.94909,-43.922297,Brasil
apartment,Southeast,170.0,215315.48,-19.959841,-43.946693,Brasil
apartment,Southeast,158.0,237159.08,-19.970257,-43.969566,Brasil
apartment,Southeast,57.0,96423.89,-19.879841,-43.991804,Brasil
apartment,Southeast,102.0,134182.11,-19.941496,-43.922215,Brasil
apartment,Southeast,92.0,243400.11,-20.108986,-43.905514,Brasil
apartment,Southeast,64.0,176309.05,-19.924622,-43.941523,Brasil
apartment,Southeast,77.0,118579.54,-19.941496,-43.922215,Brasil
apartment,Southeast,75.0,184110.34,-19.946831,-43.954407,Brasil
apartment,Southeast,90.0,120139.79,-19.873898,-43.912674,Brasil
apartment,Southeast,110.0,143543.65,-19.950031,-43.944302,Brasil
apartment,Southeast,114.0,216875.74,-19.968262,-43.968708,Brasil
house,Southeast,178.0,174748.79,-18.903335,-48.247571,Brasil
apartment,Southeast,77.0,81133.37,-18.946777,-48.269218,Brasil
apartment,Southeast,170.0,296448.85,-19.956898,-43.936726,Brasil
apartment,Southeast,172.0,290207.82,-19.968262,-43.968708,Brasil
apartment,Southeast,110.0,205953.94,-19.938972,-43.92263,Brasil
apartment,Southeast,135.0,212194.96,-19.944771,-43.938751,Brasil
apartment,Southeast,140.0,151344.94,-19.935884,-43.955601,Brasil
apartment,Southeast,168.0,299569.36,-19.968262,-43.968708,Brasil
apartment,Southeast,85.0,96735.94,-18.926993,-48.24536,Brasil
apartment,Southeast,74.0,215315.48,-20.108986,-43.905514,Brasil
apartment,Southeast,62.0,99856.45,-19.972874,-43.971378,Brasil
apartment,Southeast,151.0,240591.64,-19.951124,-43.939728,Brasil
house,Southeast,140.0,142036.48,-21.7995801,-46.5727811,Brasil
apartment,Southeast,95.0,193471.88,-20.108986,-43.905514,Brasil
apartment,Southeast,112.0,207514.19,-19.944574,-43.945984,Brasil
apartment,Southeast,78.0,293859.13,-19.930971,-43.94487,Brasil
apartment,Southeast,81.0,156307.18,-19.878443,-43.931664,Brasil
apartment,Southeast,106.0,129875.8,-19.87273,-43.957291,Brasil
apartment,Southeast,71.0,118579.54,-19.879841,-43.991804,Brasil
apartment,Southeast,95.0,129501.34,-19.949545,-43.953651,Brasil
apartment,Southeast,80.0,93615.42,-19.961142,-43.965134,Brasil
apartment,Southeast,93.0,130125.44,-18.938887,-48.284973,Brasil
apartment,Southeast,84.0,92055.17,-21.786143,-43.343259,Brasil
apartment,Southeast,86.0,112338.51,-18.920755,-48.239632,Brasil
apartment,Southeast,140.0,452474.56,-19.93516,-43.926449,Brasil
apartment,Southeast,148.0,224677.02,-18.920784,-48.264801,Brasil
apartment,Southeast,120.0,202833.42,-19.949545,-43.953651,Brasil
apartment,Southeast,127.0,154465.45,-19.878374,-43.929893,Brasil
apartment,Southeast,137.0,266989.63,-19.942211,-43.957344,Brasil
apartment,Southeast,120.0,156025.71,-19.933344,-43.969791,Brasil
apartment,Southeast,162.0,274605.25,-20.108986,-43.905514,Brasil
apartment,Southeast,153.0,202833.42,-19.925465,-43.936142,Brasil
apartment,Southeast,112.0,142036.48,-21.8002941,-46.563662,Brasil
apartment,Southeast,114.0,205953.94,-19.958302,-43.937965,Brasil
apartment,Southeast,135.0,421269.42,-19.932077,-43.928364,Brasil
apartment,Southeast,140.0,156025.71,-19.975557,-43.972103,Brasil
apartment,Southeast,73.0,143543.65,-19.939812,-43.97123,Brasil
apartment,Southeast,131.0,180989.82,-19.934865,-43.928487,Brasil
apartment,Southeast,78.0,106097.48,-19.930571,-43.913094,Brasil
apartment,Southeast,69.0,146664.17,-19.949526,-43.958916,Brasil
apartment,Southeast,110.0,149784.68,-19.941496,-43.922215,Brasil
apartment,Southeast,85.0,243400.11,-19.926938,-43.944668,Brasil
apartment,Southeast,140.0,312051.42,-19.950769,-43.936256,Brasil
apartment,Southeast,150.0,131061.59,-19.949446,-43.942451,Brasil
apartment,Southeast,103.0,337015.54,-19.95405,-43.937145,Brasil
apartment,Southeast,80.0,274605.25,-19.921211,-43.926987,Brasil
apartment,Southeast,90.0,296448.85,-19.930971,-43.94487,Brasil
apartment,Southeast,95.0,140423.14,-19.946495,-43.92799,Brasil
apartment,Southeast,112.0,232478.31,-19.949463,-43.922607,Brasil
apartment,Southeast,170.0,358859.13,-19.894373,-43.928837,Brasil
apartment,Southeast,103.0,174436.74,-19.970627,-43.972694,Brasil
apartment,Southeast,168.0,280846.28,-19.951384,-43.956963,Brasil
apartment,Southeast,120.0,162266.74,-19.952768,-43.932858,Brasil
apartment,Southeast,75.0,141983.39,-19.922323,-43.904324,Brasil
apartment,Southeast,84.0,99856.45,-19.936831,-43.96394,Brasil
apartment,Southeast,70.0,121075.95,-19.88798,-43.923397,Brasil
apartment,Southeast,140.0,171628.28,-19.968262,-43.968708,Brasil
house,Southeast,160.0,171628.28,-19.954792,-43.977425,Brasil
apartment,Southeast,160.0,265243.71,-19.936022,-43.933598,Brasil
house,Southeast,155.0,271484.74,-20.108986,-43.905514,Brasil
apartment,Southeast,90.0,109217.99,-19.917288,-43.93536,Brasil
apartment,Southeast,90.0,143543.65,-19.976994,-43.974663,Brasil
house,Southeast,250.0,173600.15,-21.7842445,-46.561101,Brasil
apartment,Southeast,81.0,154465.45,-19.945982,-43.944394,Brasil
apartment,Southeast,180.0,308930.91,-19.943445,-43.954422,Brasil
apartment,Southeast,77.0,162266.74,-19.973635,-43.961685,Brasil
apartment,Southeast,120.0,436559.94,-19.934652,-43.932949,Brasil
apartment,Southeast,120.0,222305.43,-19.914442,-43.917872,Brasil
apartment,Southeast,144.0,193471.88,-19.936342,-43.954357,Brasil
apartment,Southeast,181.0,312051.42,-19.94149,-43.93708,Brasil
house,Southeast,200.0,116785.55,-21.7938108,-46.5767009,Brasil
apartment,Southeast,114.0,93615.42,-19.914993,-43.976551,Brasil
apartment,Southeast,150.0,184110.34,-19.950031,-43.944302,Brasil
apartment,Southeast,168.0,436871.99,-19.949463,-43.922607,Brasil
apartment,Southeast,72.0,182550.08,-19.980926,-43.943845,Brasil
apartment,Southeast,120.0,216875.74,-19.941601,-43.926788,Brasil
apartment,Southeast,90.0,96735.94,-19.94371,-43.939857,Brasil
apartment,Southeast,95.0,131061.59,-19.975847,-43.964451,Brasil
apartment,Southeast,143.0,399425.82,-19.956665,-43.938538,Brasil
apartment,Southeast,130.0,154465.45,-19.945335,-43.93647,Brasil
apartment,Southeast,190.0,514884.85,-19.944796,-43.930565,Brasil
apartment,Southeast,133.0,180989.82,-19.950008,-43.938229,Brasil
apartment,Southeast,107.0,224677.02,-19.881006,-43.982876,Brasil
apartment,Southeast,126.0,390064.28,-20.108986,-43.905514,Brasil
apartment,Southeast,89.0,174748.79,-19.940578,-43.964821,Brasil
apartment,Southeast,100.0,234038.56,-19.935884,-43.955601,Brasil
apartment,Southeast,77.0,199712.91,-19.933857,-43.932228,Brasil
apartment,Southeast,59.0,237102.91,-19.930971,-43.94487,Brasil
apartment,Southeast,180.0,174748.79,-19.973309,-43.970669,Brasil
apartment,Southeast,72.0,280846.28,-19.934652,-43.932949,Brasil
apartment,Southeast,184.0,330778.04,-18.922715,-48.271857,Brasil
apartment,Southeast,100.0,134182.11,-19.967459,-43.968666,Brasil
apartment,Southeast,80.0,140423.14,-19.970627,-43.972694,Brasil
apartment,Southeast,139.0,193471.88,-19.925079,-43.96394,Brasil
apartment,Southeast,54.0,168507.77,-19.946684,-43.932388,Brasil
apartment,Southeast,108.0,157554.76,-19.972874,-43.971378,Brasil
apartment,Southeast,68.0,134182.11,-19.908346,-43.937645,Brasil
apartment,Southeast,150.0,234038.56,-19.972204,-43.966705,Brasil
apartment,Southeast,160.0,212194.96,-19.947042,-43.960869,Brasil
house,Southeast,250.0,265243.71,-20.108986,-43.905514,Brasil
apartment,Southeast,80.0,96735.94,-19.936226,-43.968315,Brasil
apartment,Southeast,75.0,99856.45,-19.933027,-43.968491,Brasil
apartment,Southeast,102.0,162266.74,-19.93321,-43.975838,Brasil
apartment,Southeast,140.0,212194.96,-19.930515,-43.95063,Brasil
apartment,Southeast,130.0,358859.13,-19.948648,-43.929298,Brasil
apartment,Southeast,140.0,198776.75,-19.917819,-43.924606,Brasil
apartment,Southeast,106.0,173188.54,-19.979929,-43.975361,Brasil
apartment,Southeast,80.0,140423.14,-19.961142,-43.965134,Brasil
apartment,Southeast,190.0,205953.94,-19.977613,-43.966965,Brasil
apartment,Southeast,140.0,140423.14,-19.88744,-43.923004,Brasil
apartment,Southeast,88.0,271484.74,-19.923613,-43.952286,Brasil
house,Southeast,130.0,142036.48,-19.841528,-43.985664,Brasil
apartment,Southeast,82.0,121700.05,-19.968262,-43.968708,Brasil
apartment,Southeast,146.0,235037.13,-19.968153,-43.969856,Brasil
apartment,Southeast,80.0,124508.51,-19.950464,-43.932262,Brasil
apartment,Southeast,120.0,164100.35,-19.899012,-43.976738,Brasil
house,Southeast,80.0,119941.92,-19.841002,-43.98896,Brasil
apartment,Southeast,70.0,102976.97,-19.874514,-43.918346,Brasil
apartment,Southeast,240.0,374461.71,-19.968262,-43.968708,Brasil
apartment,Southeast,120.0,229357.79,-19.919115,-43.971348,Brasil
apartment,Southeast,105.0,234038.56,-19.9478,-43.952587,Brasil
apartment,Southeast,113.0,154661.95,-21.8018315,-46.5644462,Brasil
apartment,Southeast,63.0,88934.65,-19.899012,-43.994213,Brasil
apartment,Southeast,240.0,425950.19,-19.968262,-43.968708,Brasil
apartment,Southeast,80.0,116395.18,-19.882126,-43.931755,Brasil
apartment,Southeast,90.0,432191.22,-19.933626,-43.943498,Brasil
apartment,Southeast,138.0,302689.88,-19.879356,-43.932579,Brasil
apartment,Southeast,70.0,87374.39,-19.912947,-43.984196,Brasil
apartment,Southeast,85.0,138862.88,-19.978537,-43.972641,Brasil
apartment,Southeast,198.0,227797.54,-19.943492,-43.930107,Brasil
apartment,Southeast,67.0,118891.59,-19.921909,-43.977829,Brasil
apartment,Southeast,75.0,121700.05,-19.904661,-43.930309,Brasil
apartment,Southeast,75.0,171628.28,-19.950262,-43.93475,Brasil
apartment,Southeast,132.0,249641.14,-19.925079,-43.96394,Brasil
apartment,Southeast,95.0,174748.79,-19.917025,-43.974483,Brasil
